mid_lat,mid_lon,bearing_deg
54.8215,-5.7965,150.1
54.822,-5.7975,90.0
54.822,-5.7985,90.0
54.822,-5.7995,90.0
54.8225,-5.8,0.0
54.823,-5.8005,90.0
54.823,-5.8015,90.0
54.8235,-5.8025,150.1
54.824,-5.8035,90.0
54.8245,-5.804,0.0
54.825,-5.8045,90.0
54.8255,-5.805,0.0
54.826,-5.8055,90.0
54.8265,-5.806,0.0
54.8275,-5.8065,29.9
54.828,-5.8065,90.0
54.8285,-5.807,0.0
54.829,-5.8075,90.0
54.829,-5.8085,90.0
54.8295,-5.809,0.0
54.83,-5.8095,90.0
54.8305,-5.81,0.0
54.8315,-5.8105,150.1
54.8325,-5.811,0.0
54.833,-5.8115,90.0
54.8335,-5.812,0.0
54.8345,-5.812,0.0
54.8355,-5.812,0.0
54.8365,-5.812,0.0
54.8375,-5.812,0.0
54.8385,-5.812,0.0
54.8395,-5.812,0.0
54.8405,-5.8125,150.1
54.8415,-5.813,0.0
54.842,-5.8135,90.0
54.8425,-5.814,0.0
54.843,-5.8145,90.0
54.8435,-5.815,0.0
54.844,-5.8155,90.0
54.8445,-5.816,0.0
54.845,-5.8165,90.0
54.8455,-5.817,0.0
54.8465,-5.817,0.0
54.847,-5.8165,90.0
54.847,-5.8155,90.0
54.8465,-5.8145,150.1
54.846,-5.8135,90.0
54.8455,-5.813,0.0
54.845,-5.8125,90.0
54.845,-5.8115,90.0
54.845,-5.8105,90.0
54.845,-5.8095,90.0
54.845,-5.8085,90.0
54.845,-5.8075,90.0
54.845,-5.8065,90.0
54.845,-5.8055,90.0
54.845,-5.8045,90.0
54.845,-5.8035,90.0
54.8445,-5.803,0.0
54.844,-5.8025,90.0
54.8435,-5.802,0.0
54.843,-5.8015,90.0
54.8425,-5.801,0.0
54.8415,-5.801,0.0
54.841,-5.8015,90.0
54.841,-5.8025,90.0
54.84,-5.8025,90.0
54.84,-5.8015,90.0
54.84,-5.8005,90.0
54.8405,-5.8,0.0
54.8415,-5.8,0.0
54.842,-5.7995,90.0
54.8425,-5.799,0.0
54.8435,-5.799,0.0
54.844,-5.7985,90.0
54.8445,-5.798,0.0
54.845,-5.7975,90.0
54.846,-5.7975,90.0
54.8465,-5.798,0.0
54.847,-5.7975,90.0
54.8475,-5.797,0.0
54.8485,-5.7965,29.9
54.8495,-5.796,0.0
54.8505,-5.797,0.0
54.8515,-5.797,0.0
54.852,-5.7975,90.0
54.8525,-5.798,0.0
54.8535,-5.798,0.0
54.8545,-5.7995,150.1
54.855,-5.8005,90.0
54.855,-5.8015,90.0
54.8555,-5.802,0.0
54.856,-5.8025,90.0
54.8565,-5.8035,150.1
54.857,-5.8045,90.0
54.8575,-5.805,0.0
54.858,-5.8055,90.0
54.8585,-5.806,0.0
54.8595,-5.806,0.0
54.86,-5.8065,90.0
54.8605,-5.807,0.0
54.861,-5.8075,90.0
54.8615,-5.808,0.0
54.8625,-5.808,0.0
54.8635,-5.808,0.0
54.864,-5.8085,90.0
54.8645,-5.809,0.0
54.865,-5.8095,90.0
54.8655,-5.81,0.0
54.8665,-5.81,0.0
54.867,-5.8105,90.0
54.8675,-5.811,0.0
54.868,-5.8115,90.0
54.868,-5.8125,90.0
54.8685,-5.813,0.0
54.869,-5.8135,90.0
54.869,-5.8145,90.0
54.8695,-5.815,0.0
54.87,-5.8155,90.0
54.8705,-5.816,0.0
54.871,-5.8165,90.0
54.8715,-5.8175,150.1
54.872,-5.8185,90.0
54.8725,-5.819,0.0
54.873,-5.8195,90.0
54.8735,-5.82,0.0
54.874,-5.8205,90.0
54.8745,-5.821,0.0
54.875,-5.8215,90.0
54.876,-5.8245,90.0
54.876,-5.8255,90.0
54.8765,-5.8265,150.1
54.877,-5.8275,90.0
54.877,-5.8285,90.0
54.877,-5.8295,90.0
54.877,-5.8305,90.0
54.877,-5.8315,90.0
54.8775,-5.832,0.0
54.878,-5.8325,90.0
54.878,-5.8335,90.0
54.8785,-5.834,0.0
54.879,-5.8345,90.0
54.879,-5.8355,90.0
54.8795,-5.836,0.0
54.88,-5.8365,90.0
54.8805,-5.837,0.0
54.881,-5.8375,90.0
54.8815,-5.838,0.0
54.8825,-5.838,0.0
54.883,-5.8385,90.0
54.8835,-5.839,0.0
54.8845,-5.839,0.0
54.885,-5.8395,90.0
54.8855,-5.84,0.0
54.886,-5.8395,90.0
54.8865,-5.839,0.0
54.887,-5.8395,90.0
54.8875,-5.84,0.0
54.888,-5.8405,90.0
54.8885,-5.841,0.0
54.889,-5.8415,90.0
54.8905,-5.842,0.0
54.8915,-5.842,0.0
54.892,-5.8415,90.0
54.892,-5.8405,90.0
54.8925,-5.8405,150.1
54.8935,-5.841,0.0
54.8945,-5.841,0.0
54.8955,-5.841,0.0
54.8965,-5.841,0.0
54.897,-5.8415,90.0
54.8975,-5.842,0.0
54.8985,-5.842,0.0
54.899,-5.8425,90.0
54.8995,-5.843,0.0
54.9,-5.8435,90.0
54.9005,-5.844,0.0
54.901,-5.8445,90.0
54.901,-5.8455,90.0
54.901,-5.8465,90.0
54.9005,-5.8475,29.9
54.9,-5.8485,90.0
54.9,-5.8495,90.0
54.9,-5.8505,90.0
54.9,-5.8515,90.0
54.9,-5.8525,90.0
54.8995,-5.853,0.0
54.899,-5.8535,90.0
54.899,-5.8545,90.0
54.899,-5.8555,90.0
54.899,-5.8565,90.0
54.899,-5.8575,90.0
54.899,-5.8585,90.0
54.899,-5.8595,90.0
54.899,-5.8605,90.0
54.8995,-5.861,0.0
54.9,-5.8615,90.0
54.9,-5.8625,90.0
54.9005,-5.863,0.0
54.901,-5.8635,90.0
54.9015,-5.864,0.0
54.902,-5.8645,90.0
54.902,-5.8655,90.0
54.9025,-5.866,0.0
54.903,-5.8665,90.0
54.903,-5.8675,90.0
54.903,-5.8685,90.0
54.9035,-5.869,0.0
54.904,-5.8695,90.0
54.904,-5.8705,90.0
54.9045,-5.8715,150.1
54.905,-5.8725,90.0
54.905,-5.8735,90.0
54.905,-5.8745,90.0
54.9055,-5.875,0.0
54.906,-5.8755,90.0
54.9065,-5.876,0.0
54.907,-5.8765,90.0
54.907,-5.8775,90.0
54.9075,-5.878,0.0
54.908,-5.8785,90.0
54.9085,-5.879,0.0
54.909,-5.8795,90.0
54.9095,-5.88,0.0
54.9105,-5.8805,150.1
54.9115,-5.881,0.0
54.912,-5.8815,90.0
54.9125,-5.882,0.0
54.913,-5.8825,90.0
54.9135,-5.883,0.0
54.9145,-5.883,0.0
54.9155,-5.883,0.0
54.9165,-5.883,0.0
54.917,-5.8835,90.0
54.917,-5.8845,90.0
54.9175,-5.885,0.0
54.918,-5.8855,90.0
54.9185,-5.886,0.0
54.919,-5.8865,90.0
54.9195,-5.887,0.0
54.9205,-5.887,0.0
54.9215,-5.887,0.0
54.9225,-5.887,0.0
54.923,-5.8875,90.0
54.9235,-5.888,0.0
54.924,-5.8885,90.0
54.9245,-5.889,0.0
54.9255,-5.889,0.0
54.926,-5.8895,90.0
54.9265,-5.89,0.0
54.9275,-5.89,0.0
54.9285,-5.89,0.0
54.9295,-5.89,0.0
54.93,-5.8905,90.0
54.9305,-5.891,0.0
54.931,-5.8915,90.0
54.9315,-5.892,0.0
54.932,-5.8925,90.0
54.9325,-5.893,0.0
54.9335,-5.893,0.0
54.934,-5.8935,90.0
54.9345,-5.894,0.0
54.9355,-5.894,0.0
54.936,-5.8945,90.0
54.9365,-5.895,0.0
54.937,-5.8955,90.0
54.9375,-5.896,0.0
54.938,-5.8965,90.0
54.9385,-5.897,0.0
54.9395,-5.897,0.0
54.94,-5.8975,90.0
54.9405,-5.898,0.0
54.941,-5.8985,90.0
54.9415,-5.899,0.0
54.9425,-5.899,0.0
54.943,-5.8995,90.0
54.9435,-5.9,0.0
54.944,-5.9005,90.0
54.944,-5.9015,90.0
54.9445,-5.902,0.0
54.945,-5.9025,90.0
54.945,-5.9035,90.0
54.9455,-5.904,0.0
54.9465,-5.904,0.0
54.9475,-5.904,0.0
54.948,-5.9045,90.0
54.9485,-5.905,0.0
54.949,-5.9055,90.0
54.949,-5.9065,90.0
54.9495,-5.907,0.0
54.95,-5.9075,90.0
54.9505,-5.908,0.0
54.951,-5.9085,90.0
54.951,-5.9095,90.0
54.9515,-5.91,0.0
54.952,-5.9105,90.0
54.9525,-5.911,0.0
54.953,-5.9115,90.0
54.9535,-5.912,0.0
54.9545,-5.9125,150.1
54.9555,-5.913,0.0
54.956,-5.9135,90.0
54.9565,-5.914,0.0
54.957,-5.9145,90.0
54.9575,-5.915,0.0
54.958,-5.9155,90.0
54.9585,-5.916,0.0
54.959,-5.9165,90.0
54.9595,-5.917,0.0
54.96,-5.9175,90.0
54.9605,-5.918,0.0
54.961,-5.9185,90.0
54.9615,-5.919,0.0
54.962,-5.9195,90.0
54.9625,-5.9205,150.1
54.963,-5.9215,90.0
54.963,-5.9225,90.0
54.9635,-5.923,0.0
54.964,-5.9235,90.0
54.9645,-5.924,0.0
54.965,-5.9245,90.0
54.9655,-5.925,0.0
54.966,-5.9255,90.0
54.966,-5.9265,90.0
54.9665,-5.927,0.0
54.967,-5.9275,90.0
54.967,-5.9285,90.0
54.9675,-5.929,0.0
54.968,-5.9295,90.0
54.968,-5.9305,90.0
54.9685,-5.9315,150.1
54.969,-5.9325,90.0
54.969,-5.9335,90.0
54.969,-5.9345,90.0
54.9695,-5.935,0.0
54.97,-5.9355,90.0
54.97,-5.9365,90.0
54.97,-5.9375,90.0
54.97,-5.9385,90.0
54.97,-5.9395,90.0
54.9705,-5.9405,150.1
54.971,-5.9415,90.0
54.971,-5.9425,90.0
54.971,-5.9435,90.0
54.971,-5.9445,90.0
54.971,-5.9455,90.0
54.971,-5.9465,90.0
54.9705,-5.947,0.0
54.97,-5.9475,90.0
54.97,-5.9485,90.0
54.97,-5.9495,90.0
54.9695,-5.95,0.0
54.969,-5.9505,90.0
54.969,-5.9515,90.0
54.9695,-5.952,0.0
54.97,-5.9525,90.0
54.9695,-5.953,0.0
54.969,-5.9535,90.0
54.969,-5.9545,90.0
54.969,-5.9555,90.0
54.9695,-5.956,0.0
54.97,-5.9565,90.0
54.97,-5.9575,90.0
54.9705,-5.958,0.0
54.971,-5.9585,90.0
54.9715,-5.959,0.0
54.972,-5.9595,90.0
54.9725,-5.96,0.0
54.9735,-5.96,0.0
54.9745,-5.96,0.0
54.9755,-5.96,0.0
54.976,-5.9605,90.0
54.9765,-5.961,0.0
54.977,-5.9615,90.0
54.9775,-5.962,0.0
54.978,-5.9625,90.0
54.9785,-5.963,0.0
54.979,-5.9635,90.0
54.979,-5.9645,90.0
54.9795,-5.9655,150.1
54.98,-5.9665,90.0
54.98,-5.9675,90.0
54.9805,-5.968,0.0
54.981,-5.9685,90.0
54.981,-5.9695,90.0
54.981,-5.9705,90.0
54.981,-5.9715,90.0
54.981,-5.9725,90.0
54.9805,-5.973,0.0
54.98,-5.9735,90.0
54.98,-5.9745,90.0
54.98,-5.9755,90.0
54.98,-5.9765,90.0
54.9795,-5.977,0.0
54.979,-5.9775,90.0
54.979,-5.9785,90.0
54.979,-5.9795,90.0
54.979,-5.9805,90.0
54.979,-5.9815,90.0
54.979,-5.9825,90.0
54.9795,-5.9835,150.1
54.98,-5.9845,90.0
54.9805,-5.985,0.0
54.981,-5.9855,90.0
54.9815,-5.9865,150.2
54.9825,-5.987,0.0
54.983,-5.9875,90.0
54.983,-5.9885,90.0
54.9835,-5.989,0.0
54.984,-5.9895,90.0
54.9845,-5.99,0.0
54.985,-5.9905,90.0
54.9855,-5.991,0.0
54.986,-5.9915,90.0
54.9865,-5.992,0.0
54.9875,-5.992,0.0
54.988,-5.9925,90.0
54.9885,-5.993,0.0
54.9895,-5.993,0.0
54.99,-5.9925,90.0
54.9905,-5.992,0.0
54.991,-5.9915,90.0
54.991,-5.9905,90.0
54.9915,-5.99,0.0
54.9925,-5.989,0.0
54.9935,-5.9885,150.2
54.994,-5.9885,90.0
54.9935,-5.988,0.0
54.993,-5.9875,90.0
54.9935,-5.987,0.0
54.994,-5.9875,90.0
54.9945,-5.988,0.0
54.9955,-5.988,0.0
54.9965,-5.9875,29.8
54.9975,-5.987,0.0
54.9985,-5.987,0.0
54.9995,-5.987,0.0
55.0005,-5.987,0.0
55.001,-5.9865,90.0
55.0015,-5.986,0.0
55.002,-5.9855,90.0
55.0025,-5.985,0.0
55.003,-5.9845,90.0
55.003,-5.9835,90.0
55.0035,-5.983,0.0
55.004,-5.9825,90.0
55.004,-5.9815,90.0
55.0045,-5.981,0.0
55.005,-5.9805,90.0
55.0055,-5.9795,29.8
55.006,-5.9785,90.0
55.0065,-5.978,0.0
55.007,-5.9775,90.0
55.0075,-5.977,0.0
55.0085,-5.977,0.0
55.009,-5.9775,90.0
55.0095,-5.978,0.0
55.0105,-5.978,0.0
55.011,-5.9785,90.0
55.0115,-5.979,0.0
55.0125,-5.979,0.0
55.013,-5.9785,90.0
55.0135,-5.978,0.0
55.014,-5.9775,90.0
55.0145,-5.977,0.0
55.015,-5.9765,90.0
55.0155,-5.976,0.0
55.0165,-5.976,0.0
55.0175,-5.976,0.0
55.0185,-5.976,0.0
55.019,-5.9755,90.0
55.0195,-5.975,0.0
55.02,-5.9745,90.0
55.0205,-5.974,0.0
55.021,-5.9735,90.0
55.021,-5.9725,90.0
55.0215,-5.972,0.0
55.0225,-5.972,0.0
55.0235,-5.972,0.0
55.0255,-5.972,0.0
55.0265,-5.972,0.0
55.0275,-5.972,0.0
55.0285,-5.972,0.0
55.0295,-5.972,0.0
55.0305,-5.972,0.0
55.0315,-5.972,0.0
55.032,-5.9715,90.0
55.0325,-5.971,0.0
55.0335,-5.971,0.0
55.034,-5.9705,90.0
55.0345,-5.97,0.0
55.035,-5.9695,90.0
55.0355,-5.9685,29.8
55.0365,-5.968,0.0
55.037,-5.9675,90.0
55.0375,-5.967,0.0
55.0385,-5.967,0.0
55.039,-5.9665,90.0
55.0395,-5.966,0.0
55.0405,-5.966,0.0
55.0415,-5.966,0.0
55.042,-5.9655,90.0
55.0425,-5.965,0.0
55.0435,-5.965,0.0
55.044,-5.9645,90.0
55.0445,-5.964,0.0
55.0455,-5.964,0.0
55.0465,-5.964,0.0
55.0475,-5.964,0.0
55.048,-5.9635,90.0
55.0485,-5.963,0.0
55.049,-5.9635,90.0
55.0495,-5.964,0.0
55.05,-5.9645,90.0
55.0505,-5.965,0.0
55.0515,-5.965,0.0
55.052,-5.9655,90.0
55.0525,-5.966,0.0
55.053,-5.9665,90.0
55.053,-5.9675,90.0
55.053,-5.9685,90.0
55.053,-5.9695,90.0
55.0535,-5.97,0.0
55.054,-5.9705,90.0
55.054,-5.9715,90.0
55.054,-5.9725,90.0
55.0545,-5.973,0.0
55.055,-5.9735,90.0
55.055,-5.9745,90.0
55.0555,-5.975,0.0
55.056,-5.9755,90.0
55.056,-5.9765,90.0
55.0565,-5.9775,150.2
55.057,-5.9785,90.0
55.057,-5.9795,90.0
55.0575,-5.9805,150.2
55.058,-5.9815,90.0
55.058,-5.9825,90.0
55.058,-5.9835,90.0
55.058,-5.9845,90.0
55.058,-5.9855,90.0
55.058,-5.9865,90.0
55.0585,-5.987,0.0
55.059,-5.9875,90.0
55.059,-5.9885,90.0
55.059,-5.9895,90.0
55.059,-5.9905,90.0
55.059,-5.9915,90.0
55.059,-5.9925,90.0
55.059,-5.9935,90.0
55.059,-5.9945,90.0
55.059,-5.9955,90.0
55.059,-5.9965,90.0
55.059,-5.9975,90.0
55.059,-5.9985,90.0
55.059,-5.9995,90.0
55.059,-6.0005,90.0
55.059,-6.0015,90.0
55.059,-6.0025,90.0
55.059,-6.0035,90.0
55.059,-6.0045,90.0
55.059,-6.0055,90.0
55.0585,-6.006,0.0
55.058,-6.0065,90.0
55.058,-6.0075,90.0
55.058,-6.0085,90.0
55.058,-6.0095,90.0
55.0575,-6.01,0.0
55.057,-6.0105,90.0
55.057,-6.0115,90.0
55.057,-6.0125,90.0
55.057,-6.0135,90.0
55.057,-6.0145,90.0
55.057,-6.0155,90.0
55.057,-6.0165,90.0
55.057,-6.0175,90.0
55.057,-6.0185,90.0
55.057,-6.0195,90.0
55.057,-6.0205,90.0
55.057,-6.0215,90.0
55.057,-6.0225,90.0
55.057,-6.0235,90.0
55.057,-6.0245,90.0
55.057,-6.0255,90.0
55.0565,-6.0265,29.8
55.056,-6.0275,90.0
55.056,-6.0285,90.0
55.056,-6.0295,90.0
55.056,-6.0305,90.0
55.056,-6.0315,90.0
55.056,-6.0325,90.0
55.0555,-6.0335,29.8
55.055,-6.0345,90.0
55.055,-6.0355,90.0
55.0545,-6.0365,29.8
55.054,-6.0375,90.0
55.054,-6.0385,90.0
55.054,-6.0395,90.0
55.0535,-6.0405,29.8
55.053,-6.0415,90.0
55.053,-6.0425,90.0
55.053,-6.0435,90.0
55.0535,-6.044,0.0
55.054,-6.0445,90.0
55.054,-6.0455,90.0
55.0545,-6.046,0.0
55.055,-6.0465,90.0
55.055,-6.0475,90.0
55.055,-6.0485,90.0
55.0555,-6.049,0.0
55.056,-6.0495,90.0
55.0565,-6.0505,150.2
55.057,-6.0515,90.0
55.0575,-6.052,0.0
55.058,-6.0525,90.0
55.0585,-6.053,0.0
55.059,-6.0535,90.0
55.0595,-6.0545,150.2
55.06,-6.0555,90.0
55.0605,-6.056,0.0
55.0615,-6.056,0.0
55.062,-6.0565,90.0
55.0625,-6.057,0.0
55.063,-6.0575,90.0
55.063,-6.0585,90.0
55.0625,-6.059,0.0
55.062,-6.0595,90.0
55.0625,-6.06,0.0
55.063,-6.0595,90.0
55.0635,-6.059,0.0
55.064,-6.0585,90.0
55.0645,-6.0575,29.8
55.065,-6.0565,90.0
55.0655,-6.056,0.0
55.066,-6.0555,90.0
55.0665,-6.055,0.0
55.067,-6.0545,90.0
55.0675,-6.054,0.0
55.068,-6.0545,90.0
55.0685,-6.055,0.0
55.0695,-6.055,0.0
55.07,-6.0545,90.0
55.0705,-6.054,0.0
55.0715,-6.054,0.0
55.0725,-6.054,0.0
55.073,-6.0535,90.0
55.0735,-6.053,0.0
55.0745,-6.053,0.0
55.0755,-6.052,0.0
55.0755,-6.0525,29.8
55.0755,-6.053,0.0
55.0765,-6.053,0.0
55.0775,-6.053,0.0
55.0785,-6.053,0.0
55.079,-6.0525,90.0
55.0795,-6.052,0.0
55.0805,-6.053,0.0
55.081,-6.0525,90.0
55.0815,-6.052,0.0
55.082,-6.0525,90.0
55.082,-6.0535,90.0
55.0825,-6.055,0.0
55.0835,-6.055,0.0
55.0845,-6.055,0.0
55.085,-6.0545,90.0
55.0855,-6.054,0.0
55.086,-6.0535,90.0
55.0865,-6.053,0.0
55.087,-6.0525,90.0
55.087,-6.0515,90.0
55.0875,-6.051,0.0
55.088,-6.0505,90.0
55.089,-6.0495,90.0
55.088,-6.0485,90.0
55.0885,-6.048,0.0
55.0895,-6.048,0.0
55.0905,-6.048,0.0
55.0915,-6.048,0.0
55.092,-6.0475,90.0
55.0925,-6.047,0.0
55.093,-6.0465,90.0
55.093,-6.0455,90.0
55.0935,-6.045,0.0
55.094,-6.0445,90.0
55.0945,-6.044,0.0
55.095,-6.0435,90.0
55.095,-6.0425,90.0
55.0955,-6.042,0.0
55.096,-6.0415,90.0
55.0965,-6.041,0.0
55.0975,-6.041,0.0
55.098,-6.0405,90.0
55.0985,-6.04,0.0
55.099,-6.0395,90.0
55.0995,-6.039,0.0
55.1,-6.0385,90.0
55.1005,-6.038,0.0
55.101,-6.0375,90.0
55.1015,-6.037,0.0
55.1025,-6.037,0.0
55.103,-6.0365,90.0
55.1035,-6.036,0.0
55.1045,-6.036,0.0
55.105,-6.0355,90.0
55.1055,-6.035,0.0
55.1065,-6.035,0.0
55.1075,-6.035,0.0
55.1085,-6.035,0.0
55.1095,-6.035,0.0
55.1105,-6.035,0.0
55.111,-6.0345,90.0
55.1115,-6.034,0.0
55.1125,-6.034,0.0
55.1135,-6.034,0.0
55.114,-6.0345,90.0
55.1145,-6.035,0.0
55.1155,-6.035,0.0
55.1165,-6.035,0.0
55.1175,-6.035,0.0
55.1185,-6.035,0.0
55.1195,-6.035,0.0
55.1205,-6.035,0.0
55.1215,-6.035,0.0
55.1235,-6.036,0.0
55.124,-6.0365,90.0
55.124,-6.0375,90.0
55.1245,-6.038,0.0
55.1255,-6.038,0.0
55.126,-6.0385,90.0
55.1255,-6.039,0.0
55.125,-6.0395,90.0
55.125,-6.0405,90.0
55.1255,-6.041,0.0
55.126,-6.0415,90.0
55.1265,-6.042,0.0
55.1275,-6.042,0.0
55.1285,-6.042,0.0
55.1295,-6.042,0.0
55.13,-6.0415,90.0
55.1305,-6.041,0.0
55.1315,-6.041,0.0
55.132,-6.0405,90.0
55.1325,-6.04,0.0
55.133,-6.0395,90.0
55.133,-6.0385,90.0
55.133,-6.0375,90.0
55.133,-6.0365,90.0
55.1335,-6.036,0.0
55.134,-6.0355,90.0
55.1345,-6.035,0.0
55.135,-6.0345,90.0
55.1355,-6.034,0.0
55.136,-6.0335,90.0
55.136,-6.0325,90.0
55.1365,-6.032,0.0
55.137,-6.0315,90.0
55.137,-6.0305,90.0
55.1375,-6.03,0.0
55.138,-6.0295,90.0
55.138,-6.0285,90.0
55.139,-6.0275,90.0
55.139,-6.0265,90.0
55.1395,-6.026,0.0
55.1405,-6.026,0.0
55.1415,-6.026,0.0
55.1425,-6.026,0.0
55.1435,-6.026,0.0
55.1445,-6.026,0.0
55.1455,-6.026,0.0
55.1465,-6.026,0.0
55.1475,-6.026,0.0
55.1485,-6.026,0.0
55.1495,-6.026,0.0
55.1505,-6.026,0.0
55.1515,-6.026,0.0
55.1525,-6.026,0.0
55.1535,-6.026,0.0
55.1545,-6.026,0.0
55.1555,-6.026,0.0
55.1565,-6.026,0.0
55.1575,-6.026,0.0
55.1585,-6.026,0.0
55.159,-6.0265,90.0
55.1595,-6.027,0.0
55.1605,-6.027,0.0
55.1615,-6.027,0.0
55.162,-6.0275,90.0
55.1625,-6.028,0.0
55.163,-6.0285,90.0
55.1635,-6.029,0.0
55.1645,-6.029,0.0
55.165,-6.0295,90.0
55.1655,-6.03,0.0
55.166,-6.0305,90.0
55.1665,-6.031,0.0
55.1675,-6.031,0.0
55.168,-6.0315,90.0
55.1685,-6.032,0.0
55.169,-6.0325,90.0
55.1695,-6.0335,150.3
55.17,-6.0345,90.0
55.17,-6.0355,90.0
55.17,-6.0365,90.0
55.17,-6.0375,90.0
55.1705,-6.038,0.0
55.171,-6.0385,90.0
55.171,-6.0395,90.0
55.171,-6.0405,90.0
55.171,-6.0415,90.0
55.171,-6.0425,90.0
55.171,-6.0435,90.0
55.171,-6.0445,90.0
55.1715,-6.045,0.0
55.172,-6.0455,90.0
55.172,-6.0465,90.0
55.1725,-6.047,0.0
55.173,-6.0475,90.0
55.1735,-6.048,0.0
55.174,-6.0485,90.0
55.1745,-6.049,0.0
55.175,-6.0495,90.0
55.175,-6.0505,90.0
55.1755,-6.051,0.0
55.176,-6.0515,90.0
55.1765,-6.052,0.0
55.1775,-6.052,0.0
55.1785,-6.052,0.0
55.1795,-6.052,0.0
55.1805,-6.052,0.0
55.1815,-6.052,0.0
55.182,-6.0525,90.0
55.1825,-6.053,0.0
55.183,-6.0535,90.0
55.183,-6.0545,90.0
55.1835,-6.055,0.0
55.184,-6.0555,90.0
55.1845,-6.056,0.0
55.185,-6.0565,90.0
55.1855,-6.057,0.0
55.186,-6.0575,90.0
55.1865,-6.058,0.0
55.187,-6.0585,90.0
55.1875,-6.059,0.0
55.188,-6.0595,90.0
55.1885,-6.06,0.0
55.189,-6.0605,90.0
55.189,-6.0615,90.0
55.189,-6.0625,90.0
55.1895,-6.063,0.0
55.19,-6.0635,90.0
55.1905,-6.064,0.0
55.191,-6.0645,90.0
55.1915,-6.065,0.0
55.192,-6.0645,90.0
55.1925,-6.064,0.0
55.1935,-6.065,0.0
55.1945,-6.064,0.0
55.195,-6.0635,90.0
55.195,-6.0625,90.0
55.1955,-6.062,0.0
55.1965,-6.062,0.0
55.1975,-6.062,0.0
55.1985,-6.062,0.0
55.199,-6.0625,90.0
55.1985,-6.063,0.0
55.198,-6.0635,90.0
55.1975,-6.0645,29.7
55.197,-6.0655,90.0
55.197,-6.0675,90.0
55.197,-6.0685,90.0
55.1975,-6.069,0.0
55.198,-6.0695,90.0
55.198,-6.0705,90.0
55.198,-6.0715,90.0
55.198,-6.0725,90.0
55.198,-6.0735,90.0
55.198,-6.0745,90.0
55.1985,-6.075,0.0
55.199,-6.0755,90.0
55.199,-6.0765,90.0
55.199,-6.0775,90.0
55.1995,-6.078,0.0
55.2,-6.0785,90.0
55.2,-6.0795,90.0
55.2005,-6.08,0.0
55.201,-6.0805,90.0
55.2015,-6.081,0.0
55.202,-6.0815,90.0
55.202,-6.0835,90.0
55.2025,-6.0845,150.3
55.203,-6.0855,90.0
55.203,-6.0865,90.0
55.2035,-6.087,0.0
55.204,-6.0875,90.0
55.204,-6.0895,90.0
55.204,-6.0905,90.0
55.205,-6.0915,90.0
55.205,-6.0925,90.0
55.205,-6.0935,90.0
55.205,-6.0945,90.0
55.2055,-6.095,0.0
55.206,-6.0955,90.0
55.206,-6.0965,90.0
55.2065,-6.097,0.0
55.207,-6.0975,90.0
55.207,-6.0985,90.0
55.2075,-6.099,0.0
55.208,-6.0995,90.0
55.2085,-6.1,0.0
55.209,-6.1005,90.0
55.209,-6.1015,90.0
55.209,-6.1025,90.0
55.209,-6.1035,90.0
55.209,-6.1045,90.0
55.2095,-6.105,0.0
55.21,-6.1055,90.0
55.21,-6.1065,90.0
55.21,-6.1075,90.0
55.21,-6.1085,90.0
55.21,-6.1095,90.0
55.21,-6.1105,90.0
55.2095,-6.111,0.0
55.209,-6.1115,90.0
55.209,-6.1125,90.0
55.209,-6.1135,90.0
55.209,-6.1145,90.0
55.2095,-6.115,0.0
55.21,-6.1155,90.0
55.21,-6.1165,90.0
55.2105,-6.117,0.0
55.211,-6.1185,90.0
55.2115,-6.119,0.0
55.212,-6.1195,90.0
55.212,-6.1205,90.0
55.2125,-6.121,0.0
55.213,-6.1215,90.0
55.2135,-6.122,0.0
55.2145,-6.122,0.0
55.2155,-6.122,0.0
55.216,-6.1225,90.0
55.216,-6.1235,90.0
55.216,-6.1245,90.0
55.2165,-6.125,0.0
55.217,-6.1255,90.0
55.217,-6.1265,90.0
55.217,-6.1275,90.0
55.2175,-6.128,0.0
55.218,-6.1285,90.0
55.2185,-6.129,0.0
55.219,-6.1295,90.0
55.2195,-6.13,0.0
55.22,-6.1305,90.0
55.2205,-6.131,0.0
55.221,-6.1315,90.0
55.2215,-6.132,0.0
55.222,-6.1325,90.0
55.2225,-6.133,0.0
55.2235,-6.133,0.0
55.224,-6.1335,90.0
55.224,-6.1345,90.0
55.2245,-6.135,0.0
55.225,-6.1355,90.0
55.225,-6.1365,90.0
55.225,-6.1375,90.0
55.2255,-6.138,0.0
55.226,-6.1385,90.0
55.2265,-6.139,0.0
55.227,-6.1395,90.0
55.227,-6.1405,90.0
55.227,-6.1415,90.0
55.228,-6.1425,90.0
55.228,-6.1435,90.0
55.228,-6.1445,90.0
55.228,-6.1455,90.0
55.228,-6.1465,90.0
55.228,-6.1475,90.0
55.228,-6.1485,90.0
55.228,-6.1495,90.0
55.228,-6.1505,90.0
55.228,-6.1515,90.0
55.228,-6.1525,90.0
55.228,-6.1535,90.0
55.2275,-6.154,0.0
55.227,-6.1545,90.0
55.227,-6.1555,90.0
55.227,-6.1565,90.0
55.227,-6.1575,90.0
55.226,-6.1585,90.0
55.226,-6.1595,90.0
55.2255,-6.16,0.0
55.225,-6.1605,90.0
55.2245,-6.161,0.0
55.224,-6.1615,90.0
55.224,-6.1625,90.0
55.2235,-6.163,0.0
